,cancelation
2309,False
72866,True
4733,False
19148,False
35148,False
22220,False
16415,False
33065,False
110722,False
71543,True
49280,True
57194,True
17236,False
101970,False
100750,False
6028,True
80376,True
64904,True
78762,False
69514,True
84699,False
86780,False
49923,True
86164,False
61309,True
60329,True
56590,True
106478,False
99246,False
35222,False
42945,False
56220,True
66351,True
100440,False
11516,True
47425,True
16363,False
27538,False
31520,False
5893,False
84344,False
74195,True
50075,True
58440,True
91046,False
111455,False
45883,False
28879,False
109037,False
10480,True
87648,True
110815,False
91084,False
88603,False
77186,False
2635,True
111539,False
11193,True
67525,True
103308,False
15681,False
32336,False
70086,True
113863,False
94579,False
16845,False
41698,False
98048,False
110544,False
60367,True
93786,False
40726,False
116398,False
59229,True
89469,False
22081,False
96517,False
5706,True
54173,True
66515,True
47904,True
7428,False
38978,False
85527,False
89258,False
56085,True
12147,True
67539,True
12637,True
114757,False
90757,False
95275,False
42338,False
83733,False
117967,False
53818,True
26399,False
99394,False
11360,True
15109,True
14685,True
76852,False
14156,False
14037,False
20,False
67958,True
56839,True
65538,True
70750,True
111370,False
6706,True
34472,False
3949,True
26542,False
66541,True
71152,True
62698,True
27395,False
66918,True
119321,False
89320,False
16685,False
51637,True
47947,True
18862,False
14108,False
14165,False
80384,True
65794,True
84072,False
85205,False
45577,False
76509,True
78313,False
113606,False
23832,False
44202,False
11138,True
114842,False
46416,True
37759,False
57080,True
36350,False
81328,False
64878,True
94176,False
88453,False
16049,True
79090,False
43322,False
43182,True
32141,False
87753,False
68602,True
50919,True
10210,True
23249,False
84170,False
112261,False
60441,True
80762,True
56171,True
7038,True
76125,True
40036,False
91340,False
75614,True
101775,False
109482,False
39077,False
107546,False
11669,True
79767,False
108092,False
111279,False
97502,False
33651,False
65140,True
199,False
91759,False
36936,False
3862,True
18853,True
13030,True
89340,False
118910,False
6997,True
71749,True
1423,False
108450,False
89728,False
108137,False
7742,True
109041,False
59505,True
35024,False
13865,False
71925,True
34992,False
57717,True
55537,True
61804,True
115744,False
837,False
57500,False
33191,False
33901,False
63228,True
65528,True
108290,False
27656,False
15231,False
44502,False
35614,False
98386,False
99039,False
96456,False
19284,True
68716,True
1515,False
7462,True
58483,True
77838,False
1116,True
14091,False
108621,False
67074,True
110168,False
68409,True
18528,False
16977,False
107422,False
75965,True
99337,False
76579,True
26505,False
106846,False
22439,False
45782,False
51787,True
46841,True
23048,False
26722,False
90987,False
12414,True
85868,False
32001,False
11446,True
112944,False
20686,False
45279,False
34206,False
53378,True
105244,False
92241,False
45217,False
10960,True
61237,True
8335,True
8677,True
26015,False
20158,False
74117,True
42308,False
59697,True
62828,True
33671,False
103721,False
1863,True
18234,False
37115,False
66476,True
8552,False
23027,False
40451,False
58584,True
85866,False
107418,False
109121,False
102269,False
40994,False
90514,False
102786,False
98719,False
4966,False
114187,False
4977,True
101226,False
30162,False
16036,False
8326,False
103129,False
11113,True
117854,False
6074,False
19646,False
20060,False
63129,True
26525,False
73951,True
14544,False
95300,False
107931,False
8678,True
99191,False
34740,False
68554,True
112947,False
85238,False
75779,True
14739,True
102117,False
75698,True
12711,True
48065,True
111127,False
27842,False
42883,False
94504,False
55493,True
13365,True
26396,False
8008,True
30801,False
19094,False
87855,False
26764,False
3472,False
62995,True
12101,True
2127,False
26635,False
33301,False
25409,False
76954,True
111694,False
112094,False
14261,False
45241,True
16050,False
44284,False
7675,True
95282,False
69769,True
104120,False
54966,True
108254,False
76711,False
73211,True
34574,False
88664,False
39327,False
4369,False
24521,False
94126,False
47876,True
66123,True
113836,False
75217,True
89187,False
80246,False
8828,True
1513,True
64414,True
102333,False
86054,False
16666,False
79823,False
28537,False
31883,False
21214,False
58751,True
31780,False
84435,False
47972,True
42694,True
106397,False
68807,True
34367,False
15700,True
107555,False
94913,False
39117,False
84906,False
5350,True
40326,False
53374,True
111409,False
115199,False
62902,True
107581,False
102906,False
114499,False
70381,True
86748,False
84602,False
61263,True
69742,True
1213,False
118385,False
99430,False
82124,True
28069,False
16422,False
10327,True
108539,False
80613,True
87051,False
8031,True
15138,False
114358,False
34350,False
103826,False
49335,True
50797,True
96037,False
105115,False
80345,True
57991,True
92001,False
49507,True
63873,True
21584,False
11248,True
42675,False
37457,False
82361,True
79034,False
7269,True
41338,True
81579,True
115410,False
48263,True
95769,False
16523,False
57049,True
40250,False
100762,False
90641,False
85370,False
19869,False
65915,True
95689,False
53113,True
50710,True
77239,True
21241,False
79443,True
79701,False
57947,True
109636,False
74059,True
96070,False
118532,False
66747,True
34990,False
10983,True
74960,True
3861,True
15955,False
37847,False
96699,False
84555,False
5935,False
12139,True
108157,False
110246,False
81893,True
54697,True
76567,True
104644,False
92648,False
57267,True
42998,False
35451,False
87432,False
37647,False
57772,True
112752,False
36979,False
3767,True
94235,False
40713,False
84047,False
18368,False
34085,False
45020,True
50367,True
93804,False
31943,False
79124,False
67084,True
30502,False
40335,True
9456,True
29104,False
50339,True
6248,True
64501,True
57809,True
111658,False
4735,True
63963,True
21464,False
61867,True
106416,False
98284,False
92762,False
6387,True
77308,False
115346,False
112910,False
6490,True
15254,False
59518,True
12923,True
94062,False
84735,False
55297,True
109827,False
27491,False
26092,False
106004,False
100032,False
101536,False
789,True
86895,False
15672,True
57929,False
4285,True
56901,True
109596,False
112790,False
21526,False
78458,False
104589,False
60877,True
86223,False
70033,True
114,True
64078,True
22710,False
69200,True
90836,False
5892,False
38884,False
11924,True
28019,False
73229,True
96631,False
2279,True
30650,False
53848,True
9890,True
58469,True
60643,True
14898,True
102426,False
84841,False
25431,False
56966,True
1888,False
36517,False
31130,False
112401,False
11198,True
107016,False
82795,True
78607,False
68207,True
113549,False
113644,False
103844,False
21322,False
91294,False
8075,True
44423,False
9107,True
49499,True
88743,False
80258,False
34184,False
57442,False
27298,False
28938,False
62134,True
88107,False
12061,True
109094,False
71188,True
36821,False
117301,False
52505,False
20998,False
35630,False
109840,False
118914,False
615,True
44462,True
29937,False
110013,False
114944,False
42648,False
62232,True
81801,True
102008,False
107707,False
384,False
15829,False
14786,True
117910,False
93520,False
61890,True
107575,False
40209,False
19097,False
2303,False
72296,True
106018,False
13254,True
19457,False
51908,False
7033,True
93473,False
105816,False
37509,False
98095,False
97864,False
91715,False
97463,False
27249,False
89829,False
1959,False
34909,False
86342,False
111517,False
23419,False
43999,True
49780,True
112625,False
46561,False
40501,False
21663,False
56316,True
92199,False
11979,True
35311,False
63912,True
92235,False
101983,False
1781,False
2991,False
23278,False
1192,False
9038,True
10874,True
97274,False
55282,True
34919,False
112798,False
63488,True
111472,False
29449,False
97945,False
49768,True
62883,True
8271,True
34974,False
17085,False
28006,False
90913,False
31066,False
99791,False
98055,False
73663,True
72240,True
117173,False
104640,False
78009,False
31407,False
22418,False
23839,False
60538,True
17619,False
27129,False
73387,True
37452,False
10753,True
104395,False
9365,True
25606,False
102046,False
48750,False
114224,False
63378,True
39172,False
101409,False
98554,False
74121,True
41837,False
106580,False
20187,False
13860,False
63648,True
31029,False
114695,False
100824,False
29465,False
86512,False
55100,True
97747,False
75962,True
35230,False
49704,True
52379,False
23085,False
43729,False
39824,False
41951,True
65817,True
68386,True
113687,False
68478,True
43118,False
73641,True
95952,False
72893,True
87371,False
37545,False
27323,False
58035,True
71135,True
111680,False
24050,False
5222,False
65764,True
35523,False
97934,False
115781,False
73688,True
68938,True
111783,False
112731,False
65211,True
10198,True
47052,True
93005,False
85255,False
67320,True
35465,False
90970,False
18417,False
78260,True
108844,False
40420,True
91677,False
43411,True
73280,True
4309,True
80628,False
84516,False
57562,True
110519,False
48062,True
88059,False
95328,False
118234,False
3175,True
35260,False
1265,False
25438,False
15855,False
68561,True
67489,True
808,True
109723,False
6624,True
77314,False
75658,True
3786,False
104706,False
32931,False
54266,True
96194,False
2,False
59237,True
98080,False
89494,False
66345,True
52497,True
10506,True
25766,False
47236,True
71603,True
117660,False
79894,False
95232,False
83707,False
10058,True
3923,True
95348,False
7730,True
46288,False
64281,True
109787,False
45245,True
42415,False
110667,False
74014,True
76640,False
75481,True
94811,False
16126,False
15029,False
89141,False
10989,True
55828,True
58505,True
80188,False
113303,False
79348,False
89211,False
116446,False
105841,False
11331,True
60119,True
16065,False
7855,True
29563,False
4901,True
52409,True
77901,False
26755,False
7028,True
87460,False
75688,True
10895,True
2726,False
65509,True
39184,False
96823,False
17501,False
115032,False
97952,False
61404,True
61425,True
35569,False
81750,True
81915,True
32529,False
905,False
29103,False
59040,True
25399,False
100855,False
49586,False
28807,False
21688,False
46253,False
12613,True
1393,False
80833,False
47464,True
63232,True
86246,False
53402,True
75945,True
44721,False
73939,True
61657,True
28665,False
25128,False
12284,True
3760,True
33026,False
37520,False
17389,False
16946,False
108997,False
2551,False
12333,True
7196,True
21396,False
15257,False
4355,True
53751,True
63004,True
93700,False
14346,False
46101,True
66954,True
97500,False
572,False
44899,True
46283,False
27947,False
90824,False
116003,False
66965,True
77346,True
11114,True
75983,True
41647,False
37458,False
102263,False
88774,False
38885,False
15933,False
112686,False
95447,False
15964,False
100329,False
44660,False
67959,True
1046,True
107591,False
34229,False
68165,True
4838,False
57312,False
14174,False
80676,False
20147,False
12631,True
14427,False
55450,True
117569,False
30241,False
90670,False
74460,True
106425,False
32352,False
37460,False
42446,False
90001,False
85620,False
92344,False
55906,True
24811,False
31699,False
109291,False
110918,False
14939,True
35108,False
90991,False
17057,False
82231,True
35707,False
65940,True
70271,True
67680,True
84297,False
76141,True
4560,True
54706,True
97067,False
60205,True
38577,False
11916,True
111858,False
21374,False
109766,False
48703,False
9447,True
78889,False
53232,True
40176,True
88432,False
104171,False
97293,False
22628,False
41926,False
93190,False
77243,True
118858,False
8613,True
81395,False
12098,True
6536,True
47839,True
12207,True
109149,False
76913,True
99912,False
21751,False
107685,False
54583,True
77360,True
50917,False
91288,False
13144,True
69773,True
94159,False
14626,False
50066,True
67704,True
7398,True
76160,True
40437,False
32980,False
12342,True
87936,False
83768,False
111832,False
102176,False
53832,True
68215,True
50294,True
95841,False
41337,True
33725,False
1958,False
30606,False
73088,True
90337,False
90552,False
21955,False
42732,False
43608,False
65250,True
62509,True
74724,False
83789,False
15743,False
107595,False
89991,False
102918,False
72300,True
109849,False
108300,False
92599,False
66151,True
12296,True
108546,False
67687,True
77250,True
9906,True
102037,False
14138,False
46095,True
55977,True
26206,False
4364,True
40544,False
